event_index,ros_before_sleep_sec,ros_after_sleep_sec,ros_elapsed_during_sleep_ms,nominal_cycle_ms,cycle_interval_ms,cycle_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
35,56.495000000,57.488000000,993.000000000,100.000000000,1000.619083000,900.619083000,1000000,1000064,64
36,57.489000000,58.493000000,1004.000000000,100.000000000,1000.914868000,900.914868000,1000000,1000060,60
37,58.493000000,59.486000000,993.000000000,100.000000000,1000.704681000,900.704681000,1000000,1000016,16
38,59.486000000,60.479000000,993.000000000,100.000000000,1000.597624000,900.597624000,1000000,1000075,75
39,60.479000000,61.479000000,1000.000000000,100.000000000,1000.731516000,900.731516000,1000000,1000058,58
40,61.479000000,62.472000000,993.000000000,100.000000000,1000.666461000,900.666461000,1000000,1000058,58
41,62.473000000,63.473000000,1000.000000000,100.000000000,1001.032309000,901.032309000,1000000,1000058,58
42,63.477000000,64.457000000,980.000000000,100.000000000,1004.027872000,904.027872000,1000000,1000059,59
43,64.458000000,65.460000000,1002.000000000,100.000000000,1002.492062000,902.492062000,1000000,1000120,120
44,65.466000000,66.464000000,998.000000000,100.000000000,1006.787451000,906.787451000,1000000,1000057,57
45,66.467000000,67.459000000,992.000000000,100.000000000,1002.551750000,902.551750000,1000000,1000060,60
46,67.461000000,68.453000000,992.000000000,100.000000000,1002.343116000,902.343116000,1000000,1000060,60
47,68.456000000,69.460000000,1004.000000000,100.000000000,1002.829160000,902.829160000,1000000,1000059,59
48,69.462000000,70.444000000,982.000000000,100.000000000,1002.379884000,902.379884000,1000000,1000137,137
49,70.444000000,71.436000000,992.000000000,100.000000000,1000.786236000,900.786236000,1000000,1000061,61
50,71.436000000,72.426000000,990.000000000,100.000000000,1000.685824000,900.685824000,1000000,1000060,60
51,72.427000000,73.432000000,1005.000000000,100.000000000,1002.817248000,902.817248000,1000000,1000058,58
52,73.434000000,74.424000000,990.000000000,100.000000000,1002.391877000,902.391877000,1000000,1000057,57
53,74.427000000,75.421000000,994.000000000,100.000000000,1002.783270000,902.783270000,1000000,1000059,59
54,75.422000000,76.425000000,1003.000000000,100.000000000,1002.463456000,902.463456000,1000000,1000058,58
55,76.426000000,77.423000000,997.000000000,100.000000000,1002.547224000,902.547224000,1000000,1000061,61
56,77.423000000,78.405000000,982.000000000,100.000000000,1000.733540000,900.733540000,1000000,1000170,170
57,78.408000000,79.396000000,988.000000000,100.000000000,1002.474650000,902.474650000,1000000,1000058,58
58,79.396000000,80.394000000,998.000000000,100.000000000,1000.701804000,900.701804000,1000000,1000171,171
59,80.394000000,81.400000000,1006.000000000,100.000000000,1002.624399000,902.624399000,1000000,1000289,289
60,81.400000000,82.394000000,994.000000000,100.000000000,1002.862629000,902.862629000,1000000,1000689,689
61,82.399000000,83.400000000,1001.000000000,100.000000000,1003.108500000,903.108500000,1000000,1000059,59
62,83.401000000,84.390000000,989.000000000,100.000000000,1002.674504000,902.674504000,1000000,1000060,60
63,84.391000000,85.383000000,992.000000000,100.000000000,1002.610284000,902.610284000,1000000,1000029,29
64,85.386000000,86.384000000,998.000000000,100.000000000,1002.352989000,902.352989000,1000000,1000060,60
65,86.385000000,87.376000000,991.000000000,100.000000000,1000.646647000,900.646647000,1000000,1000035,35
66,87.377000000,88.379000000,1002.000000000,100.000000000,1002.419346000,902.419346000,1000000,1000058,58
67,88.381000000,89.374000000,993.000000000,100.000000000,1002.371509000,902.371509000,1000000,1000059,59
68,89.374000000,90.368000000,994.000000000,100.000000000,1000.649343000,900.649343000,1000000,1000060,60
69,90.374000000,91.369000000,995.000000000,100.000000000,1005.437380000,905.437380000,1000000,1000118,118
70,91.369000000,92.369000000,1000.000000000,100.000000000,1000.877884000,900.877884000,1000000,1000065,65
71,92.371000000,93.358000000,987.000000000,100.000000000,1000.808760000,900.808760000,1000000,1000060,60
72,93.365000000,94.367000000,1002.000000000,100.000000000,1005.333553000,905.333553000,1000000,1000059,59
73,94.368000000,95.349000000,981.000000000,100.000000000,1000.678373000,900.678373000,1000000,1000067,67
74,95.350000000,96.358000000,1008.000000000,100.000000000,1002.598696000,902.598696000,1000000,1000058,58
75,96.362000000,97.359000000,997.000000000,100.000000000,1003.334702000,903.334702000,1000000,1000069,69
76,97.362000000,98.361000000,999.000000000,100.000000000,1002.650238000,902.650238000,1000000,1000059,59
77,98.361000000,99.352000000,991.000000000,100.000000000,1000.682540000,900.682540000,1000000,1000058,58
78,99.352000000,100.327000000,975.000000000,100.000000000,1002.573430000,902.573430000,1000000,1000057,57
79,100.327000000,101.329000000,1002.000000000,100.000000000,1000.660349000,900.660349000,1000000,1000060,60
80,101.329000000,102.320000000,991.000000000,100.000000000,1002.608411000,902.608411000,1000000,1000106,106
81,102.323000000,103.325000000,1002.000000000,100.000000000,1003.242054000,903.242054000,1000000,1000953,953
82,103.328000000,104.325000000,997.000000000,100.000000000,1003.271454000,903.271454000,1000000,1000058,58
83,104.327000000,105.328000000,1001.000000000,100.000000000,1002.481769000,902.481769000,1000000,1000097,97
84,105.328000000,106.304000000,976.000000000,100.000000000,1002.898061000,902.898061000,1000000,1000357,357
85,106.304000000,107.308000000,1004.000000000,100.000000000,1003.042969000,903.042969000,1000000,1000061,61
86,107.309000000,108.309000000,1000.000000000,100.000000000,1002.470374000,902.470374000,1000000,1000065,65
87,108.310000000,109.302000000,992.000000000,100.000000000,1002.549186000,902.549186000,1000000,1000630,630
88,109.306000000,110.280000000,974.000000000,100.000000000,1002.219984000,902.219984000,1000000,1000059,59
89,110.280000000,110.280000000,0.000000000,100.000000000,1002.455745000,902.455745000,1000000,1000064,64
